,Date,Open,High,Low,Close,Volume
65,12/28/2005,10.619118690490723,10.705204963684082,10.542041778564453,10.67792797088623,284431284
66,12/29/2005,10.710209846496582,10.728979110717773,10.489740371704102,10.514264106750488,277554168
67,12/30/2005,10.442192077636719,10.465716361999512,10.353854179382324,10.381881713867188,303180516
68,01/03/2006,10.57357406616211,10.902652740478516,10.46596622467041,10.891641616821289,524323152
69,01/04/2006,11.108609199523926,11.235235214233398,11.004755020141602,11.142142295837402,610844544
70,01/05/2006,11.161161422729492,11.300049781799316,11.048548698425293,11.292291641235352,431899668
71,01/06/2006,11.433182716369629,11.774273872375488,11.342342376708984,11.653153419494629,709565724
72,01/09/2006,11.671921730041504,11.846846580505371,11.535035133361816,11.684184074401855,511164324
73,01/10/2006,11.622121810913086,11.768017768859863,11.562562942504883,11.755756378173828,363520116
74,01/11/2006,11.793543815612793,11.889639854431152,11.741241455078125,11.802553176879883,359935704
75,01/12/2006,11.854854583740234,11.886636734008789,11.549049377441406,11.602352142333984,404606988
76,01/13/2006,11.619368553161621,11.683934211730957,11.551801681518555,11.66791820526123,305957736
77,01/17/2006,11.588088035583496,11.759259223937988,11.574825286865234,11.689438819885254,330481188
78,01/18/2006,11.193694114685059,11.44544506072998,11.092342376708984,11.13388442993164,818608572
79,01/19/2006,11.29054069519043,11.348599433898926,10.835836410522461,10.922171592712402,580910508
80,01/20/2006,10.97847843170166,11.011761665344238,9.878377914428711,9.996496200561523,1643023332
81,01/23/2006,10.194695472717285,10.720470428466797,10.153403282165527,10.698198318481445,908746344
82,01/24/2006,10.911662101745605,11.13488483428955,10.872873306274414,11.086836814880371,617965416
83,01/25/2006,11.292793273925781,11.367116928100586,10.741241455078125,10.835836410522461,748842408
84,01/26/2006,10.999499320983887,11.010761260986328,10.599599838256836,10.8676176071167,516526956
85,01/27/2006,10.885886192321777,10.966465950012207,10.735235214233398,10.848097801208496,337749912
86,01/30/2006,10.741491317749023,10.842843055725098,10.635636329650879,10.681180953979492,343212444
87,01/31/2006,10.775025367736816,11.001001358032227,10.60986042022705,10.827326774597168,881757360
88,02/01/2006,9.735485076904297,10.060059547424316,9.697697639465332,10.05455493927002,1083815100
89,02/02/2006,10.105606079101562,10.172673225402832,9.909408569335938,9.910910606384277,471835692
90,02/03/2006,9.850350379943848,9.857357025146484,9.32357406616211,9.548297882080078,730540728
91,02/06/2006,9.6423921585083,9.757257461547852,9.49849796295166,9.637137413024902,357258384
92,02/07/2006,9.584334373474121,9.602102279663086,9.092843055725098,9.207206726074219,664542792
93,02/08/2006,9.221220970153809,9.276527404785156,8.875625610351562,9.236235618591309,831331836
94,02/09/2006,9.289289474487305,9.369368553161621,8.911662101745605,8.978227615356445,476019504
95,02/10/2006,9.057807922363281,9.121622085571289,8.837336540222168,9.074323654174805,608331060
96,02/13/2006,8.674674987792969,8.773774147033691,8.555806159973145,8.651150703430176,787923288
97,02/14/2006,8.641892433166504,8.801051139831543,8.56856918334961,8.591591835021973,585573840
98,02/15/2006,8.540289878845215,8.658658981323242,8.454203605651855,8.56806755065918,517362120
99,02/16/2006,8.650400161743164,9.184184074401855,8.620870590209961,9.170671463012695,851767380
100,02/17/2006,9.255756378173828,9.312812805175781,9.099599838256836,9.227977752685547,572235192
101,02/21/2006,9.170169830322266,9.347847938537598,9.136886596679688,9.173924446105957,347092560
102,02/22/2006,9.18793773651123,9.232982635498047,9.105606079101562,9.146395683288574,258788952
103,02/23/2006,9.149398803710938,9.54054069519043,9.14389419555664,9.461211204528809,501561936
104,02/24/2006,9.44194221496582,9.511260986328125,9.346596717834473,9.444443702697754,259112628
105,02/27/2006,9.541291236877441,9.802302360534668,9.51651668548584,9.769268989562988,408079512
106,02/28/2006,9.839839935302734,9.948448181152344,8.471220970153809,9.074575424194336,1575926496
107,03/01/2006,9.223222732543945,9.245494842529297,9.041542053222656,9.129129409790039,481965552
108,03/02/2006,9.11611557006836,9.537036895751953,9.064064025878906,9.420671463012695,732478788
109,03/03/2006,9.617116928100586,9.690690994262695,9.403403282165527,9.463964462280273,478001520
110,03/06/2006,9.532281875610352,9.594594955444336,9.187687873840332,9.211711883544922,357230412
111,03/07/2006,9.134634971618652,9.220470428466797,8.962713241577148,9.120369911193848,414736848
112,03/08/2006,8.857107162475586,9.009759902954102,8.772272109985352,8.855855941772461,469354176
113,03/09/2006,8.893644332885742,8.972222328186035,8.546046257019043,8.58358383178711,555859584
114,03/10/2006,8.59609603881836,8.621121406555176,8.297046661376953,8.445945739746094,772250976
115,03/13/2006,8.531782150268555,8.661161422729492,8.394644737243652,8.434934616088867,545150304
116,03/14/2006,8.43693733215332,8.81806755065918,8.323823928833008,8.787788391113281,737289972
117,03/15/2006,8.778027534484863,8.816315650939941,8.521772384643555,8.621121406555176,510241248
118,03/16/2006,8.723974227905273,8.727477073669434,8.45595645904541,8.477727890014648,400267332
119,03/17/2006,8.47847843170166,8.55305290222168,8.381631851196289,8.503252983093262,341725932
120,03/20/2006,8.56706714630127,8.761011123657227,8.547046661376953,8.713462829589844,415887696
121,03/21/2006,8.75900936126709,8.800299644470215,8.485485076904297,8.50650691986084,392850756
122,03/22/2006,8.502251625061035,8.61111068725586,8.445945739746094,8.51401424407959,303536160
123,03/23/2006,8.567317008972168,8.6524019241333,8.513513565063477,8.555806159973145,297090612
124,03/24/2006,9.224724769592285,9.26151180267334,9.071822166442871,9.154153823852539,606616776
125,03/27/2006,9.18643569946289,9.302051544189453,9.134134292602539,9.25150203704834,280667052
126,03/28/2006,9.302051544189453,9.45595645904541,9.288538932800293,9.439438819885254,357474168
127,03/29/2006,9.508008003234863,9.9849853515625,9.497246742248535,9.884384155273438,760338900
128,03/30/2006,9.73948860168457,9.847347259521484,9.599849700927734,9.720721244812012,587879532
129,03/31/2006,9.728227615356445,9.806556701660156,9.610360145568848,9.759759902954102,1459395144
130,04/03/2006,9.747998237609863,9.821572303771973,9.707958221435547,9.752251625061035,324583092
131,04/04/2006,9.757257461547852,10.132633209228516,9.713212966918945,10.118618965148926,627999372
132,04/05/2006,10.215214729309082,10.374625205993652,10.080580711364746,10.209959983825684,535883580
133,04/06/2006,10.172422409057617,10.3576078414917,10.145895957946777,10.289790153503418,343596060
134,04/07/2006,10.320570945739746,10.331582069396973,10.110610961914062,10.164163589477539,280754964
135,04/10/2006,10.187187194824219,10.439689636230469,10.141390800476074,10.419919967651367,372431196
136,04/11/2006,10.420921325683594,10.487988471984863,10.165665626525879,10.251751899719238,443843712
137,04/12/2006,10.235235214233398,10.293543815612793,10.13988971710205,10.233983993530273,240439320
138,04/13/2006,10.22597599029541,10.254254341125488,10.022522926330566,10.064064025878906,261853884
139,04/17/2006,10.096345901489258,10.322822570800781,10.031030654907227,10.180681228637695,330049620
140,04/18/2006,10.208457946777344,10.256006240844727,10.047548294067383,10.11611557006836,325178496
141,04/19/2006,10.324575424194336,10.351350784301758,10.178427696228027,10.272772789001465,270996732
142,04/20/2006,10.28553581237793,10.410409927368164,10.215214729309082,10.385384559631348,490369140
143,04/21/2006,11.233734130859375,11.279278755187988,10.915164947509766,10.938438415527344,901149948
144,04/24/2006,10.995996475219727,11.128628730773926,10.923924446105957,11.023524284362793,353102544
145,04/25/2006,11.001751899719238,11.037036895751953,10.660660743713379,10.689689636230469,382377240
146,04/26/2006,10.704203605651855,10.761761665344238,10.598849296569824,10.659910202026367,290820888
147,04/27/2006,10.583333015441895,10.683432579040527,10.495244979858398,10.511260986328125,333182484
148,04/28/2006,10.476225852966309,10.65390396118164,10.41791820526123,10.458958625793457,296555148
149,05/01/2006,10.472222328186035,10.496496200561523,9.973724365234375,9.982481956481934,414033552
150,05/02/2006,10.037036895751953,10.072321891784668,9.719719886779785,9.87987995147705,523647828
151,05/03/2006,9.918668746948242,10.047548294067383,9.781782150268555,9.864113807678223,322565112
152,05/04/2006,9.885636329650879,9.981732368469238,9.815065383911133,9.878628730773926,185893920
153,05/05/2006,9.949950218200684,10.027027130126953,9.804304122924805,9.867366790771484,242357400
154,05/08/2006,9.887638092041016,9.93793773651123,9.761011123657227,9.879379272460938,204539256
155,05/09/2006,9.9024019241333,10.235235214233398,9.853604316711426,10.230230331420898,365258376
156,05/10/2006,10.217967987060547,10.30305290222168,10.056556701660156,10.084585189819336,247240512
157,05/11/2006,10.095596313476562,10.127878189086914,9.634134292602539,9.684684753417969,355356288
158,05/12/2006,9.598097801208496,9.631381034851074,9.348097801208496,9.3626127243042,403100496
159,05/15/2006,9.407657623291016,9.513262748718262,9.21546459197998,9.414414405822754,343260396
160,05/16/2006,9.409158706665039,9.430931091308594,9.25650691986084,9.291791915893555,259384356
161,05/17/2006,9.274524688720703,9.505505561828613,9.264764785766602,9.371871948242188,425326248
162,05/18/2006,9.478979110717773,9.554804801940918,9.277027130126953,9.28403377532959,233166600
163,05/19/2006,9.341341018676758,9.371871948242188,9.023273468017578,9.259759902954102,455472072
164,05/22/2006,9.20545482635498,9.335084915161133,9.140390396118164,9.28303337097168,343831824
165,05/23/2006,9.364615440368652,9.606607437133789,9.348347663879395,9.39889907836914,358960680
166,05/24/2006,9.443193435668945,9.595596313476562,9.29955005645752,9.540790557861328,381769848
167,05/25/2006,9.486486434936523,9.584585189819336,9.31706714630127,9.584334373474121,327456216
168,05/26/2006,9.623373031616211,9.656657218933105,9.510259628295898,9.543292999267578,146533320
169,05/30/2006,9.466465950012207,9.53453540802002,9.29554557800293,9.307807922363281,172467360
170,05/31/2006,9.354353904724121,9.465716361999512,9.178679466247559,9.304804801940918,318932748
171,06/01/2006,9.347847938537598,9.584334373474121,9.299299240112305,9.575075149536133,250868880
172,06/02/2006,9.680681228637695,9.686687469482422,9.445695877075195,9.495494842529297,255200544
173,06/05/2006,9.41391372680664,9.545796394348145,9.363113403320312,9.370369911193848,222117660
174,06/06/2006,9.423924446105957,9.759759902954102,9.416916847229004,9.759510040283203,409981608
175,06/07/2006,9.840841293334961,9.881381034851074,9.672171592712402,9.672422409057617,356095548
176,06/08/2006,9.703453063964844,9.866617202758789,9.474224090576172,9.842342376708984,413965620
177,06/09/2006,9.81456470489502,9.895646095275879,9.643392562866211,9.673924446105957,246053700
178,06/12/2006,9.718217849731445,9.772022247314453,9.53453540802002,9.54804801940918,200563236
179,06/13/2006,9.532032012939453,9.684684753417969,9.462462425231934,9.672673225402832,306057636
180,06/14/2006,9.755505561828613,9.787286758422852,9.472472190856934,9.619368553161621,310569120
181,06/15/2006,9.675174713134766,9.816065788269043,9.584585189819336,9.784785270690918,271156572
182,06/16/2006,9.737236976623535,9.78303337097168,9.709710121154785,9.777276992797852,211971816
183,06/19/2006,9.781030654907227,9.87987995147705,9.684184074401855,9.713212966918945,305018676
184,06/20/2006,9.71045970916748,9.806556701660156,9.672422409057617,9.688939094543457,161434404
185,06/21/2006,9.786286354064941,10.11011028289795,9.753503799438477,10.063312530517578,349426224
186,06/22/2006,10.04955005645752,10.160160064697266,9.709710121154785,10.008758544921875,236239524
187,06/23/2006,10.079078674316406,10.254003524780273,10.028529167175293,10.131631851196289,212379408
188,06/26/2006,10.178929328918457,10.217718124389648,10.091341018676758,10.115615844726562,141905952
189,06/27/2006,10.152902603149414,10.210209846496582,10.035284996032715,10.06806755065918,164119716
190,06/28/2006,10.110360145568848,10.172171592712402,10.038288116455078,10.16291332244873,148271580
191,06/29/2006,10.209959983825684,10.46546459197998,10.155655860900879,10.455705642700195,266061672
192,06/30/2006,10.400400161743164,10.493743896484375,10.31856918334961,10.493743896484375,250069680
193,07/03/2006,10.51151180267334,10.604854583740234,10.496747016906738,10.590591430664062,86181732
194,07/05/2006,10.548548698425293,10.580580711364746,10.401400566101074,10.547046661376953,199224576
195,07/06/2006,10.595094680786133,10.645145416259766,10.560059547424316,10.590339660644531,147336516
196,07/07/2006,10.661911964416504,10.707958221435547,10.4074068069458,10.521772384643555,241434324
197,07/10/2006,10.596596717834473,10.641390800476074,10.419919967651367,10.46546459197998,177278544
198,07/11/2006,10.473222732543945,10.636886596679688,10.33608627319336,10.624625205993652,238613148
199,07/12/2006,10.562812805175781,10.579078674316406,10.428679466247559,10.441692352294922,196071732
200,07/13/2006,10.360360145568848,10.468969345092773,10.180931091308594,10.23098087310791,276703020
201,07/14/2006,10.268519401550293,10.297548294067383,9.975225448608398,10.0975980758667,301781916
202,07/17/2006,10.125876426696777,10.285284996032715,10.103102684020996,10.207456588745117,232243524
203,07/18/2006,10.254003524780273,10.274524688720703,9.953453063964844,10.086336135864258,341130528
204,07/19/2006,9.88513469696045,10.038538932800293,9.876376152038574,9.9849853515625,340399260
205,07/20/2006,10.117116928100586,10.121121406555176,9.651150703430176,9.687687873840332,501046452
206,07/21/2006,9.663163185119629,9.803553581237793,9.451702117919922,9.762513160705566,469713816
207,07/24/2006,9.830329895019531,9.857107162475586,9.539790153503418,9.782281875610352,323120556
208,07/25/2006,9.63513469696045,9.792543411254883,9.604604721069336,9.743743896484375,230213556
209,07/26/2006,9.714715003967285,9.807558059692383,9.584585189819336,9.647147178649902,221054724
210,07/27/2006,9.693943977355957,9.69694709777832,9.458208084106445,9.56956958770752,225418356
211,07/28/2006,9.55955982208252,9.748748779296875,9.552803039550781,9.712713241577148,163180656
212,07/31/2006,9.709710121154785,9.738988876342773,9.592342376708984,9.674674987792969,183628188
213,08/01/2006,9.6373872756958,9.65390396118164,9.397147178649902,9.397147178649902,218309472
214,08/02/2006,9.399398803710938,9.438689231872559,9.139139175415039,9.189940452575684,283628088
215,08/03/2006,9.133633613586426,9.457206726074219,9.093092918395996,9.394144058227539,252826920
216,08/04/2006,9.49849796295166,9.526527404785156,9.30305290222168,9.355606079101562,203604192
217,08/07/2006,9.296796798706055,9.502753257751465,9.28803825378418,9.458208084106445,157718124
218,08/08/2006,9.580080032348633,9.622121810913086,9.486737251281738,9.53453540802002,229498272
219,08/09/2006,9.579580307006836,9.626626968383789,9.418417930603027,9.43293285369873,172267560
220,08/10/2006,9.356355667114258,9.451201438903809,9.320820808410645,9.364363670349121,170305524
221,08/11/2006,9.369368553161621,9.391390800476074,9.209209442138672,9.221721649169922,150509340
222,08/14/2006,9.296796798706055,9.387638092041016,9.22597599029541,9.2449951171875,198533268
223,08/15/2006,9.362112045288086,9.551301002502441,9.324323654174805,9.533783912658691,267660072
224,08/16/2006,9.596596717834473,9.72097110748291,9.562562942504883,9.702703475952148,233893872
225,08/17/2006,9.669419288635254,9.759759902954102,9.6076078414917,9.654655456542969,203004792
226,08/18/2006,9.6674165725708,9.68693733215332,9.528278350830078,9.59359359741211,197889912
227,08/21/2006,9.46196174621582,9.48448371887207,9.38988971710205,9.44194221496582,160771068
228,08/22/2006,9.452703475952148,9.49099063873291,9.380379676818848,9.466716766357422,166397436
229,08/23/2006,9.45044994354248,9.466216087341309,9.325825691223145,9.345094680786133,145546308
230,08/24/2006,9.370369911193848,9.419419288635254,9.315815925598145,9.3526029586792,139160700
231,08/25/2006,9.336336135864258,9.3923921585083,9.321822166442871,9.340841293334961,98569332
232,08/28/2006,9.399649620056152,9.533283233642578,9.384384155273438,9.533283233642578,166393440
233,08/29/2006,9.52902889251709,9.567567825317383,9.439438819885254,9.483233451843262,178221600
234,08/30/2006,9.489740371704102,9.625876426696777,9.472222328186035,9.528278350830078,161614224
235,08/31/2006,9.546796798706055,9.563312530517578,9.46446418762207,9.472723007202148,118277604
236,09/01/2006,9.534283638000488,9.541542053222656,9.439188957214355,9.47447395324707,106809084
237,09/05/2006,9.506256103515625,9.644644737243652,9.44544506072998,9.618618965148926,162809028
238,09/06/2006,9.56206226348877,9.589339256286621,9.501001358032227,9.513012886047363,148815036
239,09/07/2006,9.494243621826172,9.553302764892578,9.444443702697754,9.471721649169922,153526320
240,09/08/2006,9.427427291870117,9.529278755187988,9.427427291870117,9.455705642700195,123212664
241,09/11/2006,9.46596622467041,9.626876831054688,9.453703880310059,9.611862182617188,180986832
242,09/12/2006,9.634634971618652,9.828078269958496,9.631631851196289,9.807307243347168,217470312
243,09/13/2006,9.888639450073242,10.179179191589355,9.8873872756958,10.174424171447754,390337272
244,09/14/2006,10.1176176071167,10.167166709899902,10.058307647705078,10.109609603881836,214429356
245,09/15/2006,10.197196960449219,10.26151180267334,10.178679466247559,10.257257461547852,313214472
246,09/18/2006,10.260259628295898,10.477727890014648,10.246996879577637,10.377628326416016,283983732
247,09/19/2006,10.396897315979004,10.397647857666016,9.828328132629395,10.105355262756348,571144284
248,09/20/2006,10.187687873840332,10.194945335388184,9.875374794006348,9.934934616088867,365546088
249,09/21/2006,10.017518043518066,10.221470832824707,10.00650691986084,10.18143081665039,427256316
250,09/22/2006,10.134634971618652,10.196446418762207,10.04404354095459,10.104604721069336,185798016
251,09/25/2006,10.149649620056152,10.246496200561523,10.072572708129883,10.109609603881836,229262508
252,09/26/2006,10.147647857666016,10.202201843261719,10.054304122924805,10.18193244934082,211364424
253,09/27/2006,10.167668342590332,10.290790557861328,10.069318771362305,10.083083152770996,234832932
254,09/28/2006,10.112112045288086,10.184684753417969,10.023524284362793,10.099599838256836,204091704
255,09/29/2006,10.138387680053711,10.150650978088379,10.045294761657715,10.057558059692383,132303564
256,10/02/2006,10.057558059692383,10.160160064697266,10.030030250549316,10.046046257019043,145929924
257,10/03/2006,10.042291641235352,10.171671867370605,9.964715003967285,10.11111068725586,218369412
258,10/04/2006,10.134384155273438,10.404655456542969,10.086336135864258,10.402902603149414,266205528
259,10/05/2006,10.377878189086914,10.466465950012207,10.281782150268555,10.305556297302246,231360408
260,10/06/2006,10.265766143798828,10.558307647705078,10.254003524780273,10.523022651672363,293166540
261,10/09/2006,10.630631446838379,10.80955982208252,10.59609603881836,10.735735893249512,303028668
262,10/10/2006,10.799799919128418,10.957206726074219,10.570320129394531,10.676926612854004,391152456
263,10/11/2006,10.636136054992676,10.758508682250977,10.604604721069336,10.673172950744629,225190584
264,10/12/2006,10.724724769592285,10.752753257751465,10.610610961914062,10.696697235107422,193566240
265,10/13/2006,10.704705238342285,10.748248100280762,10.649649620056152,10.693193435668945,144755100
266,10/16/2006,10.703203201293945,10.740740776062012,10.54404354095459,10.554304122924805,172603224
267,10/17/2006,10.518017768859863,10.604353904724121,10.42792797088623,10.526527404785156,208231560
268,10/18/2006,10.585334777832031,10.629379272460938,10.447948455810547,10.493243217468262,240451308
269,10/19/2006,10.516265869140625,10.748248100280762,10.499750137329102,10.662161827087402,459679860
270,10/20/2006,11.486235618591309,11.51401424407959,11.35110092163086,11.503252983093262,465450084
271,10/23/2006,11.56856918334961,12.128128051757812,11.520771026611328,12.031532287597656,603575820
272,10/24/2006,11.91891860961914,11.958457946777344,11.797046661376953,11.844594955444336,346061592
273,10/25/2006,11.949198722839355,12.224724769592285,11.889639854431152,12.177177429199219,367132500
274,10/26/2006,12.204203605651855,12.311310768127441,12.117116928100586,12.139639854431152,280986732
275,10/27/2006,12.109609603881836,12.143142700195312,11.824073791503906,11.891892433166504,263895840
276,10/30/2006,11.8823823928833,12.023524284362793,11.762011528015137,11.926176071166992,262261476
277,10/31/2006,11.963462829589844,12.066065788269043,11.857857704162598,11.921671867370605,251164584
278,11/01/2006,11.98098087310791,11.990240097045898,11.643142700195312,11.699198722839355,216834948
279,11/02/2006,11.699198722839355,11.85510540008545,11.671171188354492,11.759510040283203,209258532
280,11/03/2006,11.817567825317383,11.855606079101562,11.638137817382812,11.806806564331055,196111692
281,11/06/2006,11.85610580444336,12.003503799438477,11.820070266723633,11.935686111450195,199460340
282,11/07/2006,11.935686111450195,11.987486839294434,11.806056022644043,11.826075553894043,195688116
283,11/08/2006,11.77052116394043,12.055556297302246,11.726726531982422,11.886886596679688,318281400
284,11/09/2006,11.924424171447754,11.999249458312988,11.808307647705078,11.827577590942383,194972832
285,11/10/2006,11.856355667114258,11.87987995147705,11.76901912689209,11.850601196289062,111756132
286,11/13/2006,11.884384155273438,12.041291236877441,11.865365028381348,12.037788391113281,173502324
287,11/14/2006,12.029529571533203,12.261011123657227,12.024524688720703,12.244745254516602,288647064
288,11/15/2006,12.348097801208496,12.508758544921875,12.310561180114746,12.310561180114746,334493172
289,11/16/2006,12.3873872756958,12.45445442199707,12.326326370239258,12.409910202026367,203500296
290,11/17/2006,12.34359359741211,12.504003524780273,12.337336540222168,12.482232093811035,220219560
291,11/20/2006,12.472472190856934,12.472472190856934,12.32857894897461,12.388639450073242,204775020
292,11/21/2006,12.425926208496094,12.762763023376465,12.408158302307129,12.754003524780273,336762900
293,11/22/2006,12.787036895751953,12.837838172912598,12.657156944274902,12.712963104248047,179847972
294,11/24/2006,12.62512493133545,12.700200080871582,12.6126127243042,12.637638092041016,69238692
295,11/27/2006,12.546796798706055,12.55705738067627,12.130881309509277,12.130881309509277,292695012
296,11/28/2006,12.040289878845215,12.258758544921875,11.937687873840332,12.249750137329102,311592096
297,11/29/2006,12.368368148803711,12.380881309509277,12.068318367004395,12.128377914428711,252359388
298,11/30/2006,12.116867065429688,12.272272109985352,12.050801277160645,12.1323823928833,222876900
299,12/01/2006,12.161662101745605,12.221972465515137,11.97447395324707,12.032032012939453,225030744
300,12/04/2006,12.08708667755127,12.197948455810547,11.995745658874512,12.133382797241211,195800004
301,12/05/2006,12.197196960449219,12.248248100280762,12.134384155273438,12.187187194824219,163955880
302,12/06/2006,12.186185836791992,12.322321891784668,12.12512493133545,12.22998046875,177833988
303,12/07/2006,12.268017768859863,12.307307243347168,12.072572708129883,12.078078269958496,186385428
304,12/08/2006,12.060561180114746,12.227227210998535,12.012011528015137,12.11486530303955,158837004
305,12/11/2006,12.13513469696045,12.234734535217285,12.107107162475586,12.110360145568848,130405464
306,12/12/2006,12.108358383178711,12.171171188354492,12.01901912689209,12.056556701660156,167072760
307,12/13/2006,12.129379272460938,12.149649620056152,11.937437057495117,11.986737251281738,186297516
308,12/14/2006,12.018267631530762,12.105855941772461,11.943443298339844,12.065065383911133,189766044
309,12/15/2006,12.078078269958496,12.11486530303955,12.008008003234863,12.019519805908203,207424368
